site,x,y,z,psi_float,psi_prev_float,m_prev_float,psi_hex,psi_prev_hex,m_prev_hex
341,5,2,5,-3406.3335723877,-12133.3158721924,0.0000000000,0xF2B1AA9B,0xD09AAF23,0x00000000
342,6,2,5,-2255.0477752686,977.1112060547,0.0000000000,0xF730F3C5,0x03D11C78,0x00000000
343,7,2,5,18387.7553710938,28305.4412689209,0.0000000000,0x47D3C160,0x6E9170F7,0x00000000
344,0,3,5,-6158.4844818115,-7337.2058258057,0.0000000000,0xE7F183F9,0xE356CB4F,0x00000000
345,1,3,5,22592.0747528076,24391.5517425537,0.0000000000,0x58401323,0x5F478D3F,0x00000000
346,2,3,5,24282.9183197021,26014.1660156250,0.0000000000,0x5EDAEB17,0x659E2A80,0x00000000
347,3,3,5,23183.7361755371,22623.8191833496,0.0000000000,0x5A8FBC76,0x585FD1B6,0x00000000
348,4,3,5,23183.7359924316,22623.8188629150,0.0000000000,0x5A8FBC6A,0x585FD1A1,0x00000000
349,5,3,5,24282.9183044434,26014.1661071777,0.0000000000,0x5EDAEB16,0x659E2A86,0x00000000
350,6,3,5,22592.0747985840,24391.5517578125,0.0000000000,0x58401326,0x5F478D40,0x00000000
351,7,3,5,-6158.4842681885,-7337.2056884766,0.0000000000,0xE7F18407,0xE356CB58,0x00000000
352,0,4,5,-6158.4842529297,-7337.2054901123,0.0000000000,0xE7F18408,0xE356CB65,0x00000000
353,1,4,5,22592.0747985840,24391.5518035889,0.0000000000,0x58401326,0x5F478D43,0x00000000
354,2,4,5,24282.9181976318,26014.1659545898,0.0000000000,0x5EDAEB0F,0x659E2A7C,0x00000000
355,3,4,5,23183.7364654541,22623.8191680908,0.0000000000,0x5A8FBC89,0x585FD1B5,0x00000000
356,4,4,5,23183.7362670898,22623.8191986084,0.0000000000,0x5A8FBC7C,0x585FD1B7,0x00000000
357,5,4,5,24282.9183807373,26014.1662139893,0.0000000000,0x5EDAEB1B,0x659E2A8D,0x00000000
358,6,4,5,22592.0749359131,24391.5519256592,0.0000000000,0x5840132F,0x5F478D4B,0x00000000
359,7,4,5,-6158.4842834473,-7337.2054901123,0.0000000000,0xE7F18406,0xE356CB65,0x00000000
360,0,5,5,18387.7554779053,28305.4414062500,0.0000000000,0x47D3C167,0x6E917100,0x00000000
361,1,5,5,-2255.0480804443,977.1108551025,0.0000000000,0xF730F3B1,0x03D11C61,0x00000000
362,2,5,5,-3406.3334350586,-12133.3158569336,0.0000000000,0xF2B1AAA4,0xD09AAF24,0x00000000
363,3,5,5,24282.9185180664,26014.1662750244,0.0000000000,0x5EDAEB24,0x659E2A91,0x00000000
364,4,5,5,24282.9183654785,26014.1660461426,0.0000000000,0x5EDAEB1A,0x659E2A82,0x00000000
365,5,5,5,-3406.3333892822,-12133.3158111572,0.0000000000,0xF2B1AAA7,0xD09AAF27,0x00000000
366,6,5,5,-2255.0478820801,977.1110534668,0.0000000000,0xF730F3BE,0x03D11C6E,0x00000000
367,7,5,5,18387.7552642822,28305.4412841797,0.0000000000,0x47D3C159,0x6E9170F8,0x00000000
368,0,6,5,12867.9294433594,12364.3350677490,0.0000000000,0x3243EDF0,0x304C55C7,0x00000000
369,1,6,5,-30358.3850097656,-27497.9746704102,0.0000000000,0x89699D70,0x9496067C,0x00000000
370,2,6,5,-2255.0478057861,977.1111755371,0.0000000000,0xF730F3C3,0x03D11C76,0x00000000
371,3,6,5,22592.0748443604,24391.5517272949,0.0000000000,0x58401329,0x5F478D3E,0x00000000
372,4,6,5,22592.0746917725,24391.5516815186,0.0000000000,0x5840131F,0x5F478D3B,0x00000000
373,5,6,5,-2255.0476226807,977.1113433838,0.0000000000,0xF730F3CF,0x03D11C81,0x00000000
374,6,6,5,-30358.3847961426,-27497.9745635986,0.0000000000,0x89699D7E,0x94960683,0x00000000
375,7,6,5,12867.9292755127,12364.3350524902,0.0000000000,0x3243EDE5,0x304C55C6,0x00000000
376,0,7,5,-32336.5732421875,21863.4505004883,0.0000000000,0x81AF6D40,0x55677354,0x00000000
377,1,7,5,12867.9292449951,12364.3348846436,0.0000000000,0x3243EDE3,0x304C55BB,0x00000000
378,2,7,5,18387.7554473877,28305.4413452148,0.0000000000,0x47D3C165,0x6E9170FC,0x00000000
379,3,7,5,-6158.4845123291,-7337.2057952881,0.0000000000,0xE7F183F7,0xE356CB51,0x00000000
380,4,7,5,-6158.4844055176,-7337.2056121826,0.0000000000,0xE7F183FE,0xE356CB5D,0x00000000
381,5,7,5,18387.7555694580,28305.4417266846,0.0000000000,0x47D3C16D,0x6E917115,0x00000000
382,6,7,5,12867.9294128418,12364.3351135254,0.0000000000,0x3243EDEE,0x304C55CA,0x00000000
383,7,7,5,-32336.5733489990,21863.4504852295,0.0000000000,0x81AF6D39,0x55677353,0x00000000
384,0,0,6,-17319.6042633057,-20119.7645721436,0.0000000000,0xBC58654F,0xB1683C45,0x00000000
385,1,0,6,-15382.1517333984,-11617.0522460938,0.0000000000,0xC3E9D928,0xD29EF2A0,0x00000000
386,2,0,6,12867.9291534424,12364.3348999023,0.0000000000,0x3243EDDD,0x304C55BC,0x00000000
387,3,0,6,13511.7656097412,9926.7739715576,0.0000000000,0x34C7C3FF,0x26C6C623,0x00000000
388,4,0,6,13511.7656707764,9926.7740325928,0.0000000000,0x34C7C403,0x26C6C627,0x00000000
389,5,0,6,12867.9293518066,12364.3350219727,0.0000000000,0x3243EDEA,0x304C55C4,0x00000000
390,6,0,6,-15382.1517181396,-11617.0521545410,0.0000000000,0xC3E9D929,0xD29EF2A6,0x00000000
391,7,0,6,-17319.6042327881,-20119.7645416260,0.0000000000,0xBC586551,0xB1683C47,0x00000000
392,0,1,6,-15382.1517333984,-11617.0520324707,0.0000000000,0xC3E9D928,0xD29EF2AE,0x00000000
393,1,1,6,20105.6709136963,29450.7481079102,0.0000000000,0x4E89ABC1,0x730ABF84,0x00000000
394,2,1,6,-30358.3849029541,-27497.9747314453,0.0000000000,0x89699D77,0x94960678,0x00000000
395,3,1,6,9943.4302978516,10302.1069183350,0.0000000000,0x26D76E28,0x283E1B5F,0x00000000
396,4,1,6,9943.4302978516,10302.1068420410,0.0000000000,0x26D76E28,0x283E1B5A,0x00000000
397,5,1,6,-30358.3853454590,-27497.9748382568,0.0000000000,0x89699D5A,0x94960671,0x00000000
398,6,1,6,20105.6709899902,29450.7482757568,0.0000000000,0x4E89ABC6,0x730ABF8F,0x00000000
399,7,1,6,-15382.1517028809,-11617.0521392822,0.0000000000,0xC3E9D92A,0xD29EF2A7,0x00000000
400,0,2,6,12867.9292755127,12364.3348846436,0.0000000000,0x3243EDE5,0x304C55BB,0x00000000
401,1,2,6,-30358.3849945068,-27497.9747009277,0.0000000000,0x89699D71,0x9496067A,0x00000000
402,2,2,6,-2255.0477752686,977.1111755371,0.0000000000,0xF730F3C5,0x03D11C76,0x00000000
403,3,2,6,22592.0746154785,24391.5516204834,0.0000000000,0x5840131A,0x5F478D37,0x00000000
404,4,2,6,22592.0748443604,24391.5518188477,0.0000000000,0x58401329,0x5F478D44,0x00000000
405,5,2,6,-2255.0478363037,977.1111145020,0.0000000000,0xF730F3C1,0x03D11C72,0x00000000
406,6,2,6,-30358.3850860596,-27497.9748229980,0.0000000000,0x89699D6B,0x94960672,0x00000000
407,7,2,6,12867.9291687012,12364.3347320557,0.0000000000,0x3243EDDE,0x304C55B1,0x00000000
408,0,3,6,13511.7656250000,9926.7740478516,0.0000000000,0x34C7C400,0x26C6C628,0x00000000
409,1,3,6,9943.4304504395,10302.1069946289,0.0000000000,0x26D76E32,0x283E1B64,0x00000000
410,2,3,6,22592.0749206543,24391.5518188477,0.0000000000,0x5840132E,0x5F478D44,0x00000000
411,3,3,6,16021.2057189941,18973.3526153564,0.0000000000,0x3E9534AA,0x4A1D5A45,0x00000000
412,4,3,6,16021.2056427002,18973.3525085449,0.0000000000,0x3E9534A5,0x4A1D5A3E,0x00000000
413,5,3,6,22592.0747375488,24391.5516357422,0.0000000000,0x58401322,0x5F478D38,0x00000000
414,6,3,6,9943.4304656982,10302.1070709229,0.0000000000,0x26D76E33,0x283E1B69,0x00000000
415,7,3,6,13511.7656250000,9926.7741851807,0.0000000000,0x34C7C400,0x26C6C631,0x00000000
416,0,4,6,13511.7654876709,9926.7741241455,0.0000000000,0x34C7C3F7,0x26C6C62D,0x00000000
417,1,4,6,9943.4303588867,10302.1069183350,0.0000000000,0x26D76E2C,0x283E1B5F,0x00000000
418,2,4,6,22592.0747222900,24391.5517120361,0.0000000000,0x58401321,0x5F478D3D,0x00000000
419,3,4,6,16021.2056427002,18973.3525390625,0.0000000000,0x3E9534A5,0x4A1D5A40,0x00000000
420,4,4,6,16021.2055816650,18973.3524932861,0.0000000000,0x3E9534A1,0x4A1D5A3D,0x00000000
421,5,4,6,22592.0748138428,24391.5517120361,0.0000000000,0x58401327,0x5F478D3D,0x00000000
422,6,4,6,9943.4300231934,10302.1065979004,0.0000000000,0x26D76E16,0x283E1B4A,0x00000000
423,7,4,6,13511.7656250000,9926.7741088867,0.0000000000,0x34C7C400,0x26C6C62C,0x00000000
424,0,5,6,12867.9290618896,12364.3348999023,0.0000000000,0x3243EDD7,0x304C55BC,0x00000000
425,1,5,6,-30358.3851013184,-27497.9747924805,0.0000000000,0x89699D6A,0x94960674,0x00000000
426,2,5,6,-2255.0476684570,977.1112823486,0.0000000000,0xF730F3CC,0x03D11C7D,0x00000000
427,3,5,6,22592.0748138428,24391.5518646240,0.0000000000,0x58401327,0x5F478D47,0x00000000
428,4,5,6,22592.0747985840,24391.5518035889,0.0000000000,0x58401326,0x5F478D43,0x00000000
429,5,5,6,-2255.0477447510,977.1112060547,0.0000000000,0xF730F3C7,0x03D11C78,0x00000000
430,6,5,6,-30358.3851013184,-27497.9747161865,0.0000000000,0x89699D6A,0x94960679,0x00000000
431,7,5,6,12867.9290771484,12364.3346557617,0.0000000000,0x3243EDD8,0x304C55AC,0x00000000
432,0,6,6,-15382.1519470215,-11617.0522308350,0.0000000000,0xC3E9D91A,0xD29EF2A1,0x00000000
433,1,6,6,20105.6707305908,29450.7479705811,0.0000000000,0x4E89ABB5,0x730ABF7B,0x00000000
434,2,6,6,-30358.3849182129,-27497.9746704102,0.0000000000,0x89699D76,0x9496067C,0x00000000
435,3,6,6,9943.4303588867,10302.1069488525,0.0000000000,0x26D76E2C,0x283E1B61,0x00000000
436,4,6,6,9943.4304046631,10302.1070098877,0.0000000000,0x26D76E2F,0x283E1B65,0x00000000
437,5,6,6,-30358.3848876953,-27497.9746246338,0.0000000000,0x89699D78,0x9496067F,0x00000000
438,6,6,6,20105.6708221436,29450.7482147217,0.0000000000,0x4E89ABBB,0x730ABF8B,0x00000000
439,7,6,6,-15382.1519317627,-11617.0522003174,0.0000000000,0xC3E9D91B,0xD29EF2A3,0x00000000
440,0,7,6,-17319.6044921875,-20119.7647705078,0.0000000000,0xBC586540,0xB1683C38,0x00000000
441,1,7,6,-15382.1519927979,-11617.0523376465,0.0000000000,0xC3E9D917,0xD29EF29A,0x00000000
442,2,7,6,12867.9291534424,12364.3349151611,0.0000000000,0x3243EDDD,0x304C55BD,0x00000000
443,3,7,6,13511.7656402588,9926.7739257812,0.0000000000,0x34C7C401,0x26C6C620,0x00000000
444,4,7,6,13511.7656402588,9926.7741088867,0.0000000000,0x34C7C401,0x26C6C62C,0x00000000
445,5,7,6,12867.9293823242,12364.3350677490,0.0000000000,0x3243EDEC,0x304C55C7,0x00000000
446,6,7,6,-15382.1516418457,-11617.0519714355,0.0000000000,0xC3E9D92E,0xD29EF2B2,0x00000000
447,7,7,6,-17319.6041564941,-20119.7644500732,0.0000000000,0xBC586556,0xB1683C4D,0x00000000
448,0,0,7,-1505.9557647705,2660.2079315186,0.0000000000,0xFA1E0B53,0x0A64353B,0x00000000
449,1,0,7,-17319.6041870117,-20119.7643432617,0.0000000000,0xBC586554,0xB1683C54,0x00000000
450,2,0,7,-32336.5732727051,21863.4506225586,0.0000000000,0x81AF6D3E,0x5567735C,0x00000000
451,3,0,7,19876.8708801270,10562.0755767822,0.0000000000,0x4DA4DEF2,0x29421359,0x00000000
452,4,0,7,19876.8711853027,10562.0756683350,0.0000000000,0x4DA4DF06,0x2942135F,0x00000000
453,5,0,7,-32336.5730590820,21863.4507141113,0.0000000000,0x81AF6D4C,0x55677362,0x00000000
454,6,0,7,-17319.6043395996,-20119.7645874023,0.0000000000,0xBC58654A,0xB1683C44,0x00000000
455,7,0,7,-1505.9558563232,2660.2077331543,0.0000000000,0xFA1E0B4D,0x0A64352E,0x00000000
456,0,1,7,-17319.6044769287,-20119.7646026611,0.0000000000,0xBC586541,0xB1683C43,0x00000000
457,1,1,7,-15382.1518707275,-11617.0521850586,0.0000000000,0xC3E9D91F,0xD29EF2A4,0x00000000
458,2,1,7,12867.9293365479,12364.3348846436,0.0000000000,0x3243EDE9,0x304C55BB,0x00000000
459,3,1,7,13511.7653350830,9926.7738800049,0.0000000000,0x34C7C3ED,0x26C6C61D,0x00000000
460,4,1,7,13511.7654418945,9926.7739257812,0.0000000000,0x34C7C3F4,0x26C6C620,0x00000000
461,5,1,7,12867.9292297363,12364.3348846436,0.0000000000,0x3243EDE2,0x304C55BB,0x00000000
462,6,1,7,-15382.1519165039,-11617.0523834229,0.0000000000,0xC3E9D91C,0xD29EF297,0x00000000
463,7,1,7,-17319.6042633057,-20119.7646179199,0.0000000000,0xBC58654F,0xB1683C42,0x00000000
464,0,2,7,-32336.5733947754,21863.4505004883,0.0000000000,0x81AF6D36,0x55677354,0x00000000
465,1,2,7,12867.9291229248,12364.3347778320,0.0000000000,0x3243EDDB,0x304C55B4,0x00000000
466,2,2,7,18387.7555084229,28305.4414672852,0.0000000000,0x47D3C169,0x6E917104,0x00000000
467,3,2,7,-6158.4845123291,-7337.2057647705,0.0000000000,0xE7F183F7,0xE356CB53,0x00000000
468,4,2,7,-6158.4846038818,-7337.2059020996,0.0000000000,0xE7F183F1,0xE356CB4A,0x00000000
469,5,2,7,18387.7553100586,28305.4414367676,0.0000000000,0x47D3C15C,0x6E917102,0x00000000
470,6,2,7,12867.9291229248,12364.3347473145,0.0000000000,0x3243EDDB,0x304C55B2,0x00000000
471,7,2,7,-32336.5735473633,21863.4504547119,0.0000000000,0x81AF6D2C,0x55677351,0x00000000
472,0,3,7,19876.8711090088,10562.0757446289,0.0000000000,0x4DA4DF01,0x29421364,0x00000000
473,1,3,7,13511.7655181885,9926.7739715576,0.0000000000,0x34C7C3F9,0x26C6C623,0x00000000
474,2,3,7,-6158.4845428467,-7337.2058715820,0.0000000000,0xE7F183F5,0xE356CB4C,0x00000000
475,3,3,7,-19780.1075286865,-31213.7863616943,0.0000000000,0xB2BBE479,0x861236B1,0x00000000
476,4,3,7,-19780.1073150635,-31213.7860412598,0.0000000000,0xB2BBE487,0x861236C6,0x00000000
477,5,3,7,-6158.4844055176,-7337.2056121826,0.0000000000,0xE7F183FE,0xE356CB5D,0x00000000
478,6,3,7,13511.7655944824,9926.7741241455,0.0000000000,0x34C7C3FE,0x26C6C62D,0x00000000
479,7,3,7,19876.8712310791,10562.0757751465,0.0000000000,0x4DA4DF09,0x29421366,0x00000000
480,0,4,7,19876.8711242676,10562.0756988525,0.0000000000,0x4DA4DF02,0x29421361,0x00000000
481,1,4,7,13511.7659606934,9926.7744293213,0.0000000000,0x34C7C416,0x26C6C641,0x00000000
482,2,4,7,-6158.4844665527,-7337.2057495117,0.0000000000,0xE7F183FA,0xE356CB54,0x00000000
483,3,4,7,-19780.1074218750,-31213.7861633301,0.0000000000,0xB2BBE480,0x861236BE,0x00000000
484,4,4,7,-19780.1074218750,-31213.7861328125,0.0000000000,0xB2BBE480,0x861236C0,0x00000000
485,5,4,7,-6158.4846038818,-7337.2058258057,0.0000000000,0xE7F183F1,0xE356CB4F,0x00000000
486,6,4,7,13511.7655487061,9926.7740173340,0.0000000000,0x34C7C3FB,0x26C6C626,0x00000000
487,7,4,7,19876.8711090088,10562.0756988525,0.0000000000,0x4DA4DF01,0x29421361,0x00000000
488,0,5,7,-32336.5733489990,21863.4504547119,0.0000000000,0x81AF6D39,0x55677351,0x00000000
489,1,5,7,12867.9294586182,12364.3351440430,0.0000000000,0x3243EDF1,0x304C55CC,0x00000000
490,2,5,7,18387.7556610107,28305.4415588379,0.0000000000,0x47D3C173,0x6E91710A,0x00000000
491,3,5,7,-6158.4844818115,-7337.2057647705,0.0000000000,0xE7F183F9,0xE356CB53,0x00000000
492,4,5,7,-6158.4841918945,-7337.2056121826,0.0000000000,0xE7F1840C,0xE356CB5D,0x00000000
493,5,5,7,18387.7555541992,28305.4414978027,0.0000000000,0x47D3C16C,0x6E917106,0x00000000
494,6,5,7,12867.9294128418,12364.3350982666,0.0000000000,0x3243EDEE,0x304C55C9,0x00000000
495,7,5,7,-32336.5735321045,21863.4503479004,0.0000000000,0x81AF6D2D,0x5567734A,0x00000000
496,0,6,7,-17319.6042175293,-20119.7644805908,0.0000000000,0xBC586552,0xB1683C4B,0x00000000
497,1,6,7,-15382.1518249512,-11617.0522003174,0.0000000000,0xC3E9D922,0xD29EF2A3,0x00000000
498,2,6,7,12867.9293365479,12364.3350219727,0.0000000000,0x3243EDE9,0x304C55C4,0x00000000
499,3,6,7,13511.7655792236,9926.7740783691,0.0000000000,0x34C7C3FD,0x26C6C62A,0x00000000
500,4,6,7,13511.7654418945,9926.7739257812,0.0000000000,0x34C7C3F4,0x26C6C620,0x00000000
501,5,6,7,12867.9291839600,12364.3348388672,0.0000000000,0x3243EDDF,0x304C55B8,0x00000000
502,6,6,7,-15382.1516876221,-11617.0521392822,0.0000000000,0xC3E9D92B,0xD29EF2A7,0x00000000
503,7,6,7,-17319.6043853760,-20119.7646026611,0.0000000000,0xBC586547,0xB1683C43,0x00000000
504,0,7,7,-1505.9560241699,2660.2075653076,0.0000000000,0xFA1E0B42,0x0A643523,0x00000000
505,1,7,7,-17319.6045989990,-20119.7647705078,0.0000000000,0xBC586539,0xB1683C38,0x00000000
506,2,7,7,-32336.5734710693,21863.4503631592,0.0000000000,0x81AF6D31,0x5567734B,0x00000000
507,3,7,7,19876.8710327148,10562.0756683350,0.0000000000,0x4DA4DEFC,0x2942135F,0x00000000
508,4,7,7,19876.8711547852,10562.0757141113,0.0000000000,0x4DA4DF04,0x29421362,0x00000000
509,5,7,7,-32336.5731811523,21863.4506683350,0.0000000000,0x81AF6D44,0x5567735F,0x00000000
510,6,7,7,-17319.6043395996,-20119.7645874023,0.0000000000,0xBC58654A,0xB1683C44,0x00000000
511,7,7,7,-1505.9560852051,2660.2075958252,0.0000000000,0xFA1E0B3E,0x0A643525,0x00000000
